"","X12_13_02_U133A_Mer_Latin_Square_Expt6_R1","X12_13_02_U133A_Mer_Latin_Square_Expt6_R2","X12_13_02_U133A_Mer_Latin_Square_Expt6_R3","X12_13_02_U133A_Mer_Latin_Square_Expt7_R1","X12_13_02_U133A_Mer_Latin_Square_Expt7_R2","X12_13_02_U133A_Mer_Latin_Square_Expt7_R3"
"200726_at",3352.61774882098,2814.74889993999,3237.10418187076,2777.10391293407,2965.3538664728,2908.63282299763
"200727_s_at",1448.55639267093,1313.53948399751,1523.21770609027,1346.84046639837,1397.03577099089,1363.06739656717
"200728_at",3284.35202421863,3359.61988985184,3499.19910847234,3290.50260222577,3319.56227069284,3398.18602448927
"200729_s_at",2593.97173119346,2779.19925072591,2625.47990843681,2555.06050873329,2762.94227886302,2583.75398744947
"200730_s_at",5128.61355589803,4834.28895371538,5387.01533664632,5206.0933377745,5345.63047696983,4956.40229985376
"200731_s_at",4088.60352265619,3849.51195464293,3935.18942732799,3646.73702128814,3778.03961545037,3704.51211591345
"200732_s_at",4317.74087232287,4351.8454911597,4457.26303554821,4318.22646193997,4450.47261084577,4140.05039399064
"200733_s_at",3756.78595249689,3187.74973811797,4092.66862055945,3953.49864659275,3369.44336022506,3505.30067598755
"200734_s_at",2793.68425477686,3031.13802400138,2741.92242582384,2821.48318040792,2831.14224210464,2891.56534477152
"200735_x_at",15317.9660777427,16222.7146866622,15058.254375799,16043.387552906,16289.1662796117,16215.8557575126
"200736_s_at",4644.43390683978,4283.38177432072,4920.50233846531,4320.58425131067,4388.22465636908,4304.64042904201
"200737_at",6931.52198098203,6674.5174850865,5900.82031181778,6044.97638554014,6215.68442763745,6840.49611515633
"200738_s_at",13341.5257307191,13038.3810141579,13006.2702444909,12950.8047200009,13075.3390380757,12852.4751251652
"200739_s_at",1189.7287144288,1233.92503821202,1182.33467379111,1235.28177035697,1130.84226709144,1144.61289592321
"200740_s_at",3859.9246387876,3734.54709147427,3639.9457300006,3841.84676098341,3504.4028754928,3902.68762224751
"200741_s_at",15075.9027518877,15015.8342405843,15233.4546946192,13944.7526043878,16021.0112655537,14798.2254382052
"200742_s_at",851.107626967819,929.595850054819,942.827843857804,954.641208186926,878.393619503277,988.453652962169
"200743_s_at",955.603759220489,1069.55475601786,945.278421927813,999.0483075919,1025.78762757905,1133.60680755907
"200744_s_at",2743.69441675385,2804.99551831309,2772.84631217956,2735.21966687952,2645.09883284304,2890.58068793344
"200745_s_at",2836.68388198747,2804.08029938596,3191.51519716844,2919.35200800933,2762.04499800908,2742.90469402471
"200746_s_at",4290.87556315675,4450.78305590201,4307.62517521333,4010.28723677304,4186.82707238058,4168.31984269545
"200747_s_at",452.904913133484,376.678893024428,260.081337466055,413.541935303329,379.62373807172,333.791985390379
"200748_s_at",16936.3368194237,15747.8836283492,16492.1788453591,15815.8780994328,16663.7453140982,16052.6551322148
"200749_at",1481.90295785585,1361.92795347778,1540.7579136206,1495.74821788235,1415.33472408177,1148.34639039928
"200750_s_at",11536.3646036245,12165.4951849383,10208.9024536838,11817.5850336721,12091.717461087,11702.7279278708
"200751_s_at",3000.51530425872,2969.12831242197,3318.37312181498,3346.36453162579,3440.5068733707,3408.0176938102
"200752_s_at",249.727694975963,288.379252430818,271.672146874396,221.105197363962,274.677153688142,296.605271893938
"200753_x_at",1721.97997281739,1402.06563364823,1645.7242140285,1457.11051954134,1531.68865010503,1509.2801030789
"200754_x_at",6782.44127290282,6623.26717904175,5929.00457598411,5162.15689657691,4815.11375479021,6180.71152883915
"200755_s_at",2295.78207660379,2459.87127532819,2681.78236952582,2622.96892777007,2436.83333560826,2417.77458858535
"200756_x_at",2299.73519626695,2199.98267899948,2081.30724267705,2136.30126284892,2196.82935950824,2060.92352498622
"200757_s_at",2767.69393814712,2695.60543206125,2683.20498419827,2557.97143624023,2554.64211574969,2557.26524781457
"200758_s_at",682.882787334093,708.195912579322,705.798189671428,643.596641522577,677.342055741295,659.699027045461
"200759_x_at",1364.11062452238,1413.74689094315,1150.06733664467,1381.82487462741,1445.85266889407,1505.84244474725
"200760_s_at",1393.44017582624,1604.23142486251,1389.94492741943,1427.08038910141,1446.76749193734,1621.75671563712
"200761_s_at",2038.24154948227,2314.85990631,2199.38777071974,2418.70032105118,2041.98898867166,1981.21735340554
"200762_at",1653.10769350115,1849.86791983512,1734.339768181,1786.38432846332,1584.85889561868,1472.50060595671
"200763_s_at",16028.7742011394,16138.2464293606,16713.6430286737,16457.1389221539,17422.8870728673,15463.3250478943
"200764_s_at",2309.47216500543,2229.18490817376,2385.42192345138,2341.43840748738,2339.01666209829,2201.64008640141
"200765_x_at",3998.95091120305,3780.06830336353,4071.9497000245,3680.12588459024,3854.83464842976,3545.86637651647
"200766_at",289.084751356721,243.492039218176,291.145289528869,236.553412191663,265.284677353517,237.113768909985
"200767_s_at",461.069620561655,512.082671538978,467.928040833381,555.748157225971,465.972037857369,618.678635772115
"200768_s_at",2617.44571618554,2516.2973749784,2637.27154218682,2721.51011317191,2543.95726806779,2305.6587561276
"200769_s_at",1581.19552272796,1363.63339764725,1695.53179326242,1440.89866822305,1408.33177257709,1534.19295279698
"200770_s_at",871.053697068017,875.552090688057,1015.20901780004,866.052453807105,825.132757293844,903.324002534498
"200771_at",2009.60798636897,1916.02318015171,2232.01617157342,2115.84854011998,2283.41212368713,1830.66887281507
"200772_x_at",7869.0877328204,7536.09928781021,7770.84742493913,7549.94692616048,7357.07794839615,7600.06961167841
"200773_x_at",8449.94135179682,8708.01137385811,8862.47473825131,9630.61097252843,9427.84462278828,9460.41201237519
"200774_at",4613.59523066675,4979.98600801731,4422.51655483754,4903.87288244053,4442.73017612276,4937.5804544198
"200775_s_at",5436.77256212022,5752.64590448458,5593.39139957376,6612.08273769788,5928.49878529417,5952.83778921892
"200776_s_at",3202.9537715915,3200.68384284673,3679.15117022857,3776.45937686953,3806.7872863954,3282.23372771455
"200777_s_at",4453.87524700528,4818.09973209,4671.68298744052,5349.87859466476,4900.07302756522,4763.4750596256
"200778_s_at",3691.84560765324,3693.187225068,3887.99392366672,4138.80901356105,4112.87124549818,3672.74090614283
"200779_at",4433.90579867286,4508.72008860936,4270.03860811708,3880.85346632796,3682.49443299861,4645.96692614161
"200780_x_at",15448.5361592449,15027.0716352136,14827.8322307739,13796.1564554093,14952.9706796769,13271.2755149497
"200781_s_at",15996.0220301837,17672.4703183838,14659.2216058697,15559.8269212526,17179.4716009108,16308.9345944641
"200782_at",5628.21851036865,5167.64414679891,5715.12904677353,5565.7713428405,5365.81894983991,5235.55199306827
"200783_s_at",720.065261688625,605.420283578316,586.298707126348,542.644785211904,552.564429582773,488.892171194283
"200784_s_at",32.6023761682437,52.4501973331237,30.3735569308647,24.819600364312,31.2456439300025,39.3348450010542
"200785_s_at",176.300567248056,169.758573139852,150.748853996633,208.167654934825,177.210542679128,115.288303970223
"200786_at",7510.28833352097,7683.85751745851,8082.67710015016,7294.97239392113,7940.07185878594,7015.01230797934
"200787_s_at",1292.95372484531,1219.22766147722,1197.72532790159,1173.06537687347,1190.23366531562,1392.21196810082
"200788_s_at",1420.20349009219,1081.09152666935,1359.44588312043,1268.36699036555,1356.7573687969,1262.41384826847
"200789_at",909.233004828332,1085.36648476617,845.060682580276,965.324732053378,984.331259724132,876.880291989841
"200790_at",5670.65090456462,5651.24729704818,5408.51895660975,5339.90986201462,5460.78174177108,5818.92620182295
"200791_s_at",2684.89722781736,2206.39903021735,2746.64938958566,2642.87768036409,2497.21038088492,2252.03825866574
"200792_at",6396.63118504025,6605.10071467898,5876.06136461074,6367.59493833668,6807.57763821613,6732.15416092427
"200793_s_at",748.498859936977,989.715163269968,951.035060591435,653.639577458546,759.269093427801,951.649581996471
"200794_x_at",4153.63490660829,3859.00104563389,4352.08794031882,4213.65399441837,4572.69404246185,3728.07545246656
"200795_at",63.3311522238893,139.695056468728,68.1081373154113,64.4472668901205,86.6968966677623,108.210198485597
"200796_s_at",575.380206804904,561.455373828692,541.909450575507,497.859292336114,461.560187083865,502.017210874549
"200797_s_at",3264.98261751648,2743.15646085325,3078.05699998619,3575.69203152236,3679.02234121049,3238.71801888406
"200798_x_at",2082.0180885905,2308.33794817249,2118.61685887551,2497.31592869781,2127.69303862131,2371.8762232575
"200799_at",4899.23922134361,4470.90107938022,4852.72700229091,4646.98603023574,4235.93307335058,4741.95893511363
"200800_s_at",1575.27589922785,1747.50366612862,1973.54328624045,1717.80045347203,1777.61645810589,1586.45719985711
"200801_x_at",27223.4193067063,30906.852219664,28289.6715443319,27553.9505832096,31812.9035945579,25787.6766633428
"200802_at",2711.18930031449,2935.55639808011,2553.49339707477,2745.51000504792,2736.14179679015,2769.22884848743
"200803_s_at",6631.89697590009,6240.06200491517,6356.68518543582,5716.547415969,5934.86763832097,6470.45100830987
"200804_at",3233.99439564711,3335.215635532,3245.57826037675,2955.98290230664,2913.20155357934,3211.12136842191
"200805_at",1220.50044347356,1351.58340876061,1291.56758479337,1135.41508917998,1121.46125494663,1262.28130617855
"200806_s_at",10417.1309087561,11165.5876708893,9711.54978980812,10395.3354901835,10342.6827248791,10512.0436085014
"200807_s_at",14219.4049660369,15387.3684090269,14195.0332772758,14980.8997125985,14848.2758956891,15041.4954997347
"200808_s_at",740.714413777543,741.792947519185,822.309128071505,692.101510089571,844.701634502736,775.692086649905
"200809_x_at",18696.0050546665,21019.1019747677,17389.8869234617,17725.236374391,19678.8175749712,18282.0028024841
"200810_s_at",402.841503213031,366.443497029884,344.401147317772,375.810630337459,371.10041955482,390.127851248733
"200811_at",523.461807943681,475.893435616301,531.624895712408,536.546974605814,500.42590865038,485.354875073231
"200812_at",4477.22586588444,4368.74789685015,4502.90962308424,4077.73571739587,3990.07228413287,4119.54400488206
"200813_s_at",591.427125676522,566.995501114768,572.335149125779,547.360723181187,508.451038238209,514.921266218017
"200814_at",1479.10239680879,1570.85218698807,1562.39808007041,1462.70308251552,1533.04981092862,1586.38122095212
"200815_s_at",1038.93839982521,993.088888848126,1023.56959349804,976.423533915874,876.015843807637,966.860708180429
"200816_s_at",759.491314781042,753.727410802444,778.909215594005,724.006352780142,837.473629975895,638.61829521172
"200817_x_at",27758.7693748555,25068.4831058606,27514.9903934057,24791.5953825247,26804.9914171251,24520.6267073017
"200818_at",7414.4566263696,7433.67142335323,7305.3027237197,7715.11658782817,7275.7198537814,7159.49638538861
"200819_s_at",16712.1802987872,17664.1669147434,15971.8160102262,14945.2325198031,16963.2250236566,15423.7819976079
"200820_at",3110.45219889149,2926.26730677244,3038.76147575172,2743.3126714001,2827.03440032195,2885.84569926577
"200821_at",966.680585075235,815.45183692676,1006.67478153217,1012.3207414834,756.052160189004,1032.43836557061
"200822_x_at",9435.98144456503,9186.48008158433,9052.26348447125,8453.75121606681,9898.33037015717,8942.79846303452
"200823_x_at",10563.7973793795,9638.06875056298,11063.8839825834,9220.4692574527,9949.95089862108,9418.25492547466
"200824_at",7191.3344104315,6286.73373895646,7623.93799015529,6438.74955375991,5550.80648001113,6389.11450731815
"200825_s_at",1338.88474224715,1282.46990700832,1328.31277709866,1474.92713076603,1469.44392936278,1309.39887004457
"200826_at",8144.83858210107,8004.67472979838,7808.93964039918,7542.47979329216,7499.094726699,7819.58545092693
"200827_at",656.845920406362,841.071252526297,715.917067675209,695.142233234757,799.460430503771,702.715544555976
"200828_s_at",3815.27667496101,3973.70455894674,3629.92089477675,3638.29980626708,3830.88906180533,3373.75110648836
"200829_x_at",1957.54261855361,2006.33913935383,1792.8598558812,1950.62985428969,1788.65162582553,1834.80601552817
"200830_at",2962.77950412814,2733.06737034627,2858.61130875662,2725.03221444958,2665.15239743805,2873.38688187314
"200831_s_at",2705.82222258301,2438.60054206956,2514.67964103993,2405.22137103255,2242.24028709425,2424.65862053201
"200832_s_at",2756.37772090009,2807.13612540201,2690.29819305338,2841.66933601927,2753.63104511029,2752.22216855278
"200833_s_at",2500.39673176326,2144.34698813378,2503.53763225415,2789.11734212403,2388.6384499721,2368.89823820422
"200834_s_at",22059.9810505329,24133.5843234439,20177.9073746071,22122.7264845597,23914.3186849566,21918.558862066
"200835_s_at",61.5525666995916,70.6107672567924,117.111991316901,27.7326802961615,28.3673468120074,33.5811464977037
"200836_s_at",503.827950283953,570.788731032169,502.892081809867,456.920091905874,499.380537975865,435.876790069418
"200837_at",2739.57947678145,2981.59481960512,2942.78673976525,2769.65639976979,2997.28453412733,2765.30804353047
"200838_at",781.671991931381,693.687691331457,683.68780195125,845.264614829893,732.004798183616,722.212989133065
"200839_s_at",1339.77121153129,1362.75905681056,1229.89106617475,1241.63671621168,1279.64287036378,1121.62362743986
"200840_at",9962.36349453171,10212.7290140713,9166.8639878815,9353.67277400351,9818.75416703139,8958.940417596
"200841_s_at",985.854253854852,861.262711778635,1110.98491854921,971.376985016406,1067.35779272631,902.548189067467
"200842_s_at",2098.96870006187,1840.82993692079,2021.01451266219,1977.79141090047,2378.37959125946,1792.80310236341
"200843_s_at",2442.1144327178,2443.48586432507,2463.0227220017,2500.2469422753,2211.75752807279,2542.97655510853
"200844_s_at",7313.20821164499,7786.72183388155,7289.12392978736,7089.4034626265,7755.97592954512,6922.08282987987
"200845_s_at",5801.22799281709,6091.55713403903,5973.4027129272,5930.8853444184,6165.90706929159,5943.46674812998
"200846_s_at",2184.50741540961,2180.92395151942,2138.91592072472,2347.31863906508,2063.58804080603,2270.74858241217
"200847_s_at",2433.2838467337,2565.89016978872,2508.87429546977,2786.6616613463,2508.35911131771,2516.01982584253
"200848_at",907.797241656019,983.081094573436,988.538293314495,837.352093444463,897.112837865446,905.552093383634
"200849_s_at",852.578162761616,852.373444550174,829.743087863011,817.241069454482,942.053503870286,865.997075686329
"200850_s_at",2835.9461068258,2793.33612065298,2795.42887328219,2944.75796321713,2935.48045219665,2994.4939993366
"200851_s_at",1440.83833904806,1557.16998455903,1383.50167108245,1611.2694012374,1472.1738107804,1403.67269589027
"200852_x_at",1790.04128111578,1584.11547839561,1642.55664198414,1545.08511111918,1530.75769105362,1611.06253927403
"200853_at",10000.0712730495,10292.3394706379,9554.73779658598,9962.75687948051,10001.1665452671,10184.4998997599
"200854_at",512.396648768227,490.422005656975,530.890114738958,608.200140462159,485.027434244948,601.667561070209
"200855_at",191.33688206921,208.060917564859,204.106742929245,194.916591762592,235.375793452659,260.848610951084
"200856_x_at",398.777620603102,415.207561799247,392.439139064218,366.153071324741,433.314480537125,414.930944886417
"200857_s_at",611.470100578154,558.972753311533,523.771507579527,536.247660138418,620.795750596704,617.935788755509
"200858_s_at",10885.5684921044,9009.32790245185,11660.147168117,10468.5380518395,10921.7510836142,10847.0811463214
"200859_x_at",4330.7730685668,3780.11697441334,4091.54432788773,5271.4494696226,4286.56314629385,4267.16591953343
"200860_s_at",2988.49859006846,2973.54197304763,2749.30894055299,2889.72634601195,2871.45476158358,2651.97060175106
"200861_at",785.297815589882,664.462270886964,798.147725495522,855.908452734036,741.553661323435,712.211011831221
"200862_at",1548.63235373072,1457.66976715605,1475.84549322427,1723.56112927399,1677.3026208307,1482.07594704618
"200863_s_at",3595.23642411332,3500.48740361297,3602.50433427461,3195.85041502003,3383.98281474754,3389.66126060002
